,place_id,name,formatted_phone_number,opening_hours,website
31,ChIJEZHx4TQ2yUwR4LPJOqWSGjM,La Belle & La Boeuf - Burger Bar (Vaudreuil-Dorion),(450) 319-0223,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1600'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 4:00 – 8:00 PM', 'Thursday: 4:00 – 9:00 PM', 'Friday: 4:00 – 9:00 PM', 'Saturday: 4:00 – 9:00 PM', 'Sunday: 4:00 – 8:00 PM']}",https://www.belleetboeuf.com/?utm_source=GoogleLocal&utm_medium=Accueil&utm_campaign=GMB&utm_content=GoogleLocal_Vaudreuil
32,ChIJ28WlOH88yUwREMt_vj7w6Oc,Chenoy's Deli,(514) 620-2584,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0300'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 2, 'time': '0300'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 3, 'time': '0300'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 4, 'time': '0300'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 5, 'time': '0300'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 3:00 AM', 'Tuesday: 9:00 AM – 3:00 AM', 'Wednesday: 9:00 AM – 3:00 AM', 'Thursday: 9:00 AM – 3:00 AM', 'Friday: 9:00 AM – 3:00 AM', 'Saturday: 9:00 AM – 3:00 AM', 'Sunday: 9:00 AM – 3:00 AM']}",http://chenoysdeli.com/
33,ChIJhxD325U5yUwRvrO867qAv9o,Küto - Comptoir à tartares L'île-Perrot,(514) 478-1221,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 3:00 – 7:30 PM', 'Wednesday: 3:00 – 7:30 PM', 'Thursday: 11:00 AM – 7:30 PM', 'Friday: 11:00 AM – 7:30 PM', 'Saturday: 3:00 – 7:30 PM', 'Sunday: 3:00 – 7:30 PM']}",http://www.kuto.ca/
34,ChIJQ0Mz8e48yUwRUV62G_UsI7Y,La Serenata Restaurant,(514) 684-1321,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: 11:30 AM – 10:00 PM', 'Tuesday: 11:30 AM – 10:00 PM', 'Wednesday: 11:30 AM – 10:00 PM', 'Thursday: 11:30 AM – 11:00 PM', 'Friday: 11:30 AM – 11:00 PM', 'Saturday: 5:00 – 11:00 PM', 'Sunday: Closed']}",http://ristorantelaserenata.com/
35,ChIJJZuM6BtIyUwRRswHCRhgc-s,Au Vieux Duluth Restaurant Vaudreuil-Dorion,(450) 424-0101,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 3:00 – 8:00 PM', 'Thursday: 3:00 – 8:00 PM', 'Friday: 3:00 – 8:00 PM', 'Saturday: 3:00 – 8:00 PM', 'Sunday: 3:00 – 8:00 PM']}",http://www.auvieuxduluth.com/
36,ChIJY9T4EzA2yUwRMtT_9Xdc5ic,Bâton Rouge Steakhouse & Bar,(450) 510-5155,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1600'}}], 'weekday_text': ['Monday: 4:00 – 7:30 PM', 'Tuesday: 4:00 – 7:30 PM', 'Wednesday: 4:00 – 7:30 PM', 'Thursday: 4:00 – 7:30 PM', 'Friday: 4:00 – 9:00 PM', 'Saturday: 4:00 – 9:00 PM', 'Sunday: 4:00 – 7:30 PM']}",https://www.batonrouge.ca/
37,ChIJ-wBJ9sM3yUwRNby-aW1dmSQ,Restaurant Zibo! Vaudreuil,(450) 317-1025,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1600'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 4:00 – 8:00 PM', 'Thursday: 4:00 – 8:30 PM', 'Friday: 4:00 – 8:30 PM', 'Saturday: 4:00 – 8:30 PM', 'Sunday: 4:00 – 7:00 PM']}",https://www.restaurantszibo.com/?utm_source=google_my_business&utm_medium=organic
38,ChIJVQtnIh1IyUwRBCMt2MmFPSc,Cora déjeuners,(450) 424-2220,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1300'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 4, 'time': '1300'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 8:00 AM – 1:00 PM', 'Friday: 8:00 AM – 1:00 PM', 'Saturday: 8:00 AM – 1:00 PM', 'Sunday: 8:00 AM – 1:00 PM']}",http://www.chezcora.com/fr/restaurants/quebec/Cora-Vaudreuil-Dorion?utm_source=googlemaps&utm_medium=vaudreuil&utm_campaign=website
39,ChIJy345YEk2yUwRnFuJKEgSOHo,Mucho Burrito Fresh Mexican Grill,(450) 455-5300,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 8:00 PM', 'Tuesday: 11:00 AM – 8:00 PM', 'Wednesday: 11:00 AM – 8:00 PM', 'Thursday: 11:00 AM – 8:00 PM', 'Friday: 11:00 AM – 8:00 PM', 'Saturday: 11:00 AM – 8:00 PM', 'Sunday: 11:00 AM – 8:00 PM']}",https://locations.muchoburrito.com/ll/CA/QC/Vaudreuil~Dorion/22800-Chemin-Dumberry
40,ChIJ7_WQokY4yUwRgcjzOLQslBI,Annies sur le lac,(514) 457-0599,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 3:00 AM', 'Tuesday: 11:00 AM – 3:00 AM', 'Wednesday: 11:00 AM – 3:00 AM', 'Thursday: 11:00 AM – 3:00 AM', 'Friday: 11:00 AM – 3:00 AM', 'Saturday: 11:00 AM – 3:00 AM', 'Sunday: 11:00 AM – 3:00 AM']}",http://www.annies.ca/
41,ChIJZ-r7gkg4yUwRVMbEbSItPEY,Resto Pub Bord'Eaux,(514) 505-1159,"{'open_now': False, 'periods': [{'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1600'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 4:00 – 7:00 PM', 'Friday: 4:00 – 7:00 PM', 'Saturday: 4:00 – 7:00 PM', 'Sunday: Closed']}",http://www.restopubbordeaux.com/
42,ChIJoaDLHUc4yUwR9j2i0eUj7H8,Stoolies Coffee House,(514) 505-1561,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 9:00 AM – 8:00 PM', 'Saturday: 9:00 AM – 7:00 PM', 'Sunday: 9:00 AM – 7:00 PM']}",
43,ChIJAeZMGkc4yUwR9oekPt4oK5Q,Bacchus Tapas & Bar à Vin,(514) 674-1117,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 4:00 – 9:30 PM', 'Wednesday: 4:00 – 9:30 PM', 'Thursday: 4:00 – 9:30 PM', 'Friday: 4:00 – 10:30 PM', 'Saturday: 11:00 AM – 10:30 PM', 'Sunday: 11:00 AM – 9:30 PM']}",
44,ChIJNbXDv0Y4yUwRBiaovfzQJRk,Chalet Thaï,(514) 457-8111,,http://www.chaletthai.ca/
45,ChIJUV_UHEc4yUwRIEHk3xonN9s,Au Bout de L'Isle,(514) 457-9372,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1730'}, 'open': {'day': 0, 'time': '0830'}}, {'close': {'day': 2, 'time': '1730'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1730'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1730'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1730'}, 'open': {'day': 5, 'time': '0830'}}, {'close': {'day': 6, 'time': '1730'}, 'open': {'day': 6, 'time': '0830'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 8:30 AM – 5:30 PM', 'Wednesday: 8:30 AM – 5:30 PM', 'Thursday: 8:30 AM – 5:30 PM', 'Friday: 8:30 AM – 5:30 PM', 'Saturday: 8:30 AM – 5:30 PM', 'Sunday: 8:30 AM – 5:30 PM']}",https://facebook.com/Caf%C3%A9-Au-Bout-de-LIsle-594342527315949/
46,ChIJMwE1lkY4yUwRHCyPp2cdRgY,Café Twigs,(514) 457-1161,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 11:00 AM – 2:00 PM', 'Wednesday: 10:00 AM – 3:00 PM', 'Thursday: 10:00 AM – 3:00 PM', 'Friday: 10:00 AM – 3:00 PM', 'Saturday: 11:00 AM – 5:00 PM', 'Sunday: Closed']}",https://www.facebook.com/Caf%C3%A9-TWIGS-175823945798057/
47,ChIJ0TROZkQ4yUwRH1T7MyOh_lo,Pizzeria ADESSO,(514) 457-4457,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 11:00 AM – 10:00 PM', 'Sunday: 11:00 AM – 9:00 PM']}",http://www.pizzeriaadesso.ca/
48,ChIJDThrvUY4yUwRHFFX6SwhpB4,Marco's Restaurant,,,http://www.marcobg.com/
49,ChIJLQZt6kY4yUwRXRJnztmCqBg,Entreprise Krishna Inc,(514) 457-6584,,
50,ChIJFyVnoUY4yUwRsEZMOhdSO60,Illogo,,,
51,ChIJ19vCaWE5yUwRIMYpTbsT0oU,Thai Express,(514) 426-3581,"{'open_now': True, 'periods': [{'close': {'day': 2, 'time': '0300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 3:00 AM', 'Tuesday: 11:00 AM – 3:00 AM', 'Wednesday: 11:00 AM – 3:00 AM', 'Thursday: 11:00 AM – 3:00 AM', 'Friday: 11:00 AM – 3:00 AM', 'Saturday: 11:00 AM – 3:00 AM', 'Sunday: Closed']}",https://thaiexpress.ca/fr/emplacements/?utm_source=G&utm_medium=LPM&utm_campaign=MTY
52,ChIJI3DSAHs8yUwRUIVufAwiL0Y,Table 09,(514) 695-0620,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 5:00 – 11:00 PM', 'Wednesday: 5:00 – 11:00 PM', 'Thursday: 5:00 – 11:00 PM', 'Friday: 5:00 – 11:00 PM', 'Saturday: 5:00 – 11:00 PM', 'Sunday: Closed']}",
53,ChIJvVJ8ULM5yUwRZAk-uvVtiJ0,Cugini's Pizza Cafe,(514) 693-3662,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 12:00 – 8:00 PM', 'Thursday: 12:00 – 8:00 PM', 'Friday: 12:00 – 10:00 PM', 'Saturday: 12:00 – 10:00 PM', 'Sunday: 12:00 – 8:00 PM']}",http://www.cuginispizza.ca/
54,ChIJ5cUAXe48yUwRN7bQpHun2ys,Del Friscos,(514) 683-4444,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 11:00 AM – 10:00 PM', 'Tuesday: 11:00 AM – 11:00 PM', 'Wednesday: 11:00 AM – 11:00 PM', 'Thursday: 11:00 AM – 11:00 PM', 'Friday: 11:00 AM – 11:00 PM', 'Saturday: 12:00 – 11:00 PM', 'Sunday: 12:00 – 10:00 PM']}",http://www.delfriscos.ca/
55,ChIJ10Qkb2Y7yUwR-zjEJgINxXs,Crusty Crust,(514) 360-1967,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",https://www.crustycrust.com/
56,ChIJW2CsqH07yUwR6EdNiXpH-7U,Babylon Resto lounge,(438) 922-4522,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1400'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1400'}}], 'weekday_text': ['Monday: 2:00 PM – 1:00 AM', 'Tuesday: 2:00 PM – 1:00 AM', 'Wednesday: 2:00 PM – 1:00 AM', 'Thursday: 2:00 PM – 1:00 AM', 'Friday: 2:00 PM – 1:00 AM', 'Saturday: 2:00 PM – 2:00 AM', 'Sunday: 2:00 PM – 2:00 AM']}",
57,ChIJsX-ln_k7yUwR1klecrUmr-I,Thai Express,(514) 694-0037,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0300'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '0300'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0300'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0300'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0300'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00 AM – 3:00 AM', 'Tuesday: 10:00 AM – 3:00 AM', 'Wednesday: 10:00 AM – 3:00 AM', 'Thursday: 10:00 AM – 3:00 AM', 'Friday: 10:00 AM – 3:00 AM', 'Saturday: 10:00 AM – 3:00 AM', 'Sunday: 10:00 AM – 3:00 AM']}",https://thaiexpress.ca/fr/emplacements/?utm_source=G&utm_medium=LPM&utm_campaign=MTY
58,ChIJv7FTkus7yUwRkkg9DccMCFY,Boustan Kirkland,(514) 695-9999,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 12:00 AM', 'Tuesday: 11:00 AM – 12:00 AM', 'Wednesday: 11:00 AM – 12:00 AM', 'Thursday: 11:00 AM – 12:00 AM', 'Friday: 11:00 AM – 1:00 AM', 'Saturday: 11:00 AM – 1:00 AM', 'Sunday: 11:00 AM – 12:00 AM']}",https://boustan.ca/
59,ChIJi6b56Wk8yUwRKDveZo0lruM,A&W Canada,(514) 693-5577,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00 AM – 11:00 PM', 'Tuesday: 7:00 AM – 11:00 PM', 'Wednesday: 7:00 AM – 11:00 PM', 'Thursday: 7:00 AM – 11:00 PM', 'Friday: 7:00 AM – 11:00 PM', 'Saturday: 7:00 AM – 11:00 PM', 'Sunday: 7:00 AM – 11:00 PM']}",http://aw.ca/
60,ChIJ03mxf_Y9yUwRthYaquljUXE,Notre-Boeuf-de-Grace,(514) 694-9090,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 11:00 AM – 11:00 PM', 'Tuesday: 11:00 AM – 11:00 PM', 'Wednesday: 11:00 AM – 11:00 PM', 'Thursday: 11:00 AM – 11:00 PM', 'Friday: 11:00 AM – 11:00 PM', 'Saturday: 10:00 AM – 11:00 PM', 'Sunday: 10:00 AM – 10:00 PM']}",https://www.notreboeufdegrace.ca/
61,ChIJDaRQgOw8yUwRkhN8VlJz8Lo,Wok Cafe,(514) 683-8883,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 11:00 PM', 'Tuesday: 11:00 AM – 11:00 PM', 'Wednesday: 11:00 AM – 11:00 PM', 'Thursday: 11:00 AM – 11:00 PM', 'Friday: 11:00 AM – 11:00 PM', 'Saturday: 11:00 AM – 11:00 PM', 'Sunday: 11:00 AM – 11:00 PM']}",http://www.wokcafe.ca/
62,ChIJsfmCqvg7yUwRYggKiZNVgBE,Grill Sélect,(514) 694-7455,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 12:00 – 8:00 PM', 'Thursday: 12:00 – 8:00 PM', 'Friday: 12:00 – 9:00 PM', 'Saturday: 12:00 – 9:00 PM', 'Sunday: 12:00 – 8:00 PM']}",http://www.grillselect.com/
